timestamp,open,high,low,close,volume,close_time,quote_asset_volume,number_of_trades,taker_buy_base_asset_volume,taker_buy_quote_asset_volume,ignore
2024-11-25 13:54:00+09:00,97719.22,97760,97671.6,97759.99,26.33868,1.73251E+12,2573568.144,6756,15.70007,1534037.181,0
2024-11-25 13:57:00+09:00,97760,97800,97757.76,97800,20.31898,1.73251E+12,1986687.947,4470,8.93584,873681.295,0
2024-11-25 14:00:00+09:00,97799.99,97882.61,97776.39,97810.05,65.02846,1.73251E+12,6361522.172,12326,22.337,2184927.861,0
2024-11-25 14:03:00+09:00,97810.06,97962.58,97810.05,97932.65,103.27886,1.73251E+12,10110254.92,14102,36.8862,3611121.554,0
2024-11-25 14:06:00+09:00,97932.64,97932.65,97867.44,97867.46,56.3358,1.73251E+12,5515629.759,5729,23.24532,2276031.289,0
2024-11-25 14:09:00+09:00,97867.45,97918.57,97856.31,97918.57,31.22378,1.73251E+12,3056269.291,6732,14.63755,1432789.455,0
2024-11-25 14:12:00+09:00,97918.56,97976.97,97918.56,97949.01,34.06357,1.73251E+12,3336655.025,5707,19.5755,1917476.39,0
2024-11-25 14:15:00+09:00,97949.02,97998.99,97949.01,97990.15,78.3787,1.73251E+12,7679396.252,8266,58.91731,5772456.168,0
2024-11-25 14:18:00+09:00,97990.16,97999,97975,97992.85,45.31578,1.73251E+12,4440672.073,3611,24.63359,2413955.173,0
2024-11-25 14:21:00+09:00,97992.84,98190,97978.24,98177.72,166.34504,1.73251E+12,16315388.25,20379,140.79287,13808717.41,0
2024-11-25 14:24:00+09:00,98177.72,98177.73,98092.01,98169.3,76.64007,1.73251E+12,7521521.678,11284,25.26141,2479086.054,0
2024-11-25 14:27:00+09:00,98169.3,98169.3,98107.42,98130.01,139.38024,1.73251E+12,13678323.99,7922,86.71047,8509448.894,0
2024-11-25 14:30:00+09:00,98130.01,98239.43,98130,98206.45,135.19292,1.73251E+12,13274587.06,15548,88.01775,8642659.118,0
2024-11-25 14:33:00+09:00,98206.44,98239.42,98142.8,98160.01,49.26021,1.73251E+12,4836864.08,8348,24.46455,2402152.994,0
2024-11-25 14:36:00+09:00,98160,98160.01,98000,98063.02,81.86735,1.73251E+12,8027996.438,12431,37.68021,3694393.906,0
2024-11-25 14:39:00+09:00,98063.02,98087.47,98004.35,98060.75,66.29201,1.73251E+12,6499295.945,9494,22.46569,2202607.081,0
2024-11-25 14:42:00+09:00,98060.75,98100,98060.75,98100,18.18403,1.73251E+12,1783591.709,4530,6.61831,649111.1376,0
2024-11-25 14:45:00+09:00,98099.99,98144,98034.78,98100.32,63.20126,1.73251E+12,6199268.457,9173,24.69003,2421911.633,0
2024-11-25 14:48:00+09:00,98100.32,98135.95,98031,98041.83,53.6993,1.73251E+12,5265849.475,9683,24.04053,2357558.001,0
2024-11-25 14:51:00+09:00,98041.83,98100,98004.34,98084.01,60.0747,1.73251E+12,5889587.235,8970,20.1607,1976760.559,0
2024-11-25 14:54:00+09:00,98084.02,98090.99,98004.35,98019.97,62.17799,1.73251E+12,6096180.05,7333,22.09182,2165803.534,0
2024-11-25 14:57:00+09:00,98019.98,98082.7,98019.97,98082.69,36.16016,1.73251E+12,3545538.119,6543,21.05216,2064197.307,0
2024-11-25 15:00:00+09:00,98082.69,98168,98068.96,98108,67.73752,1.73251E+12,6646457.098,11545,40.02224,3926885.524,0
2024-11-25 15:03:00+09:00,98108.01,98132,98055.2,98111.98,32.59026,1.73251E+12,3196831.809,8495,16.01079,1570516.57,0
2024-11-25 15:06:00+09:00,98111.98,98220.47,98106.27,98220.47,96.23936,1.73251E+12,9448397.887,6708,51.84964,5090448.117,0
2024-11-25 15:09:00+09:00,98220.46,98320,98220.46,98264.95,158.99039,1.73252E+12,15625211.61,9711,131.06851,12880993.11,0
2024-11-25 15:12:00+09:00,98264.94,98340,98258.63,98260.39,89.05833,1.73252E+12,8754295.769,8204,36.71637,3609498.132,0
2024-11-25 15:15:00+09:00,98260.38,98336.17,98216.63,98336.16,96.84689,1.73252E+12,9517627.008,11402,54.78215,5383981.47,0
2024-11-25 15:18:00+09:00,98336.16,98376.99,98316.23,98349.43,131.31679,1.73252E+12,12915347.97,10275,88.42687,8697157.63,0
2024-11-25 15:21:00+09:00,98349.44,98349.92,98310,98343.99,81.1864,1.73252E+12,7983322.583,11693,58.68777,5770920.473,0
2024-11-25 15:24:00+09:00,98343.99,98344,98233.45,98267.99,62.33393,1.73252E+12,6125668.697,10511,30.02236,2950101.427,0
2024-11-25 15:27:00+09:00,98268,98268,98213.5,98252.47,55.74234,1.73252E+12,5476214.77,8089,22.15156,2176088.772,0
2024-11-25 15:30:00+09:00,98252.47,98258.26,98177,98199.99,43.00598,1.73252E+12,4223540.81,12554,20.78741,2041380.146,0
2024-11-25 15:33:00+09:00,98200,98208,98123.25,98194.95,102.69255,1.73252E+12,10081497.88,11059,29.17517,2864305.551,0
2024-11-25 15:36:00+09:00,98194.95,98288,98194.94,98288,36.87362,1.73252E+12,3622615.048,8149,19.18824,1885039.98,0
2024-11-25 15:39:00+09:00,98287.99,98288,98156.52,98160.19,52.84572,1.73252E+12,5190768.037,11185,13.14385,1291000.08,0
2024-11-25 15:42:00+09:00,98160.19,98246.27,98160.19,98206.5,41.13937,1.73252E+12,4040221.518,9773,17.05073,1674448.462,0
2024-11-25 15:45:00+09:00,98206.49,98234.5,98108,98108.01,42.54777,1.73252E+12,4176628.414,7490,16.80819,1649973.084,0
2024-11-25 15:48:00+09:00,98108.01,98124,98037,98056,56.51681,1.73252E+12,5543274.752,17102,18.77719,1841719.553,0
2024-11-25 15:51:00+09:00,98056,98118.14,98056,98077.09,21.76756,1.73252E+12,2135210.516,7348,11.18833,1097477.412,0
2024-11-25 15:54:00+09:00,98077.08,98136,98072.09,98095.99,15.20643,1.73252E+12,1491791.976,5799,4.18161,410221.2091,0
2024-11-25 15:57:00+09:00,98095.99,98107.54,98072.1,98082.86,32.43804,1.73252E+12,3181750.923,4837,17.1273,1679832.843,0
2024-11-25 16:00:00+09:00,98082.87,98118.14,98044.85,98118.13,24.64475,1.73252E+12,2417157.966,4877,10.45296,1025217.432,0
2024-11-25 16:03:00+09:00,98118.14,98223.5,98118.13,98223.5,36.86212,1.73252E+12,3618736.556,3743,23.53606,2310525.909,0
2024-11-25 16:06:00+09:00,98223.49,98223.5,98131.27,98131.28,49.29203,1.73252E+12,4840013.921,7883,16.98893,1668079.513,0
2024-11-25 16:09:00+09:00,98131.27,98201.06,98131.27,98154.7,30.83641,1.73252E+12,3027021.048,5380,16.18377,1588612.548,0
2024-11-25 16:12:00+09:00,98154.71,98223.5,98154.7,98219.98,41.31214,1.73252E+12,4056998.602,4412,18.7098,1837268.999,0
2024-11-25 16:15:00+09:00,98219.97,98271.63,98199.96,98223.13,55.77689,1.73252E+12,5478834.98,9568,20.71718,2034856.93,0
2024-11-25 16:18:00+09:00,98223.13,98237.77,98145.83,98147.91,47.62272,1.73252E+12,4676340.293,7980,18.81788,1847827.779,0
2024-11-25 16:21:00+09:00,98147.92,98157.03,97900,97972,153.68009,1.73252E+12,15059898.48,21585,39.84213,3905221.217,0
2024-11-25 16:24:00+09:00,97971.99,98024.01,97960,97986,87.83832,1.73252E+12,8607901.811,11037,39.80058,3900367.94,0
2024-11-25 16:27:00+09:00,97986,98071.99,97985.99,98040.97,31.0101,1.73252E+12,3040363.03,7288,17.34072,1700080.45,0
2024-11-25 16:30:00+09:00,98040.97,98044.49,97972,98008.43,43.29441,1.73252E+12,4243745.11,9072,21.9143,2148137.14,0
2024-11-25 16:33:00+09:00,98008.42,98008.43,97899.62,97959.99,143.58328,1.73252E+12,14063270.25,10442,40.91149,4006549.386,0
2024-11-25 16:36:00+09:00,97960,97964.66,97867.45,97915.98,62.98045,1.73252E+12,6166538.065,8908,25.35887,2482989.001,0
2024-11-25 16:39:00+09:00,97915.98,97971.01,97839.03,97889.85,162.09347,1.73252E+12,15870129.74,11284,76.61519,7501691.069,0
2024-11-25 16:42:00+09:00,97889.84,97908,97796,97843.61,87.74864,1.73252E+12,8586515.162,14650,36.69558,3590526.175,0
2024-11-25 16:45:00+09:00,97843.61,97843.61,97735.29,97811.17,93.85575,1.73252E+12,9178172.494,14598,49.90016,4879846.264,0
2024-11-25 16:48:00+09:00,97811.16,97862.33,97756,97862.33,36.6153,1.73252E+12,3581719.715,10251,17.51746,1713617.447,0
2024-11-25 16:51:00+09:00,97862.32,97986,97832,97985.99,30.94064,1.73252E+12,3029276.988,10684,18.88182,1848538.271,0
2024-11-25 16:54:00+09:00,97985.99,98095.66,97985.99,98047.55,52.22572,1.73252E+12,5121532.791,8554,29.0458,2848177.748,0
2024-11-25 16:57:00+09:00,98047.54,98082.38,97986.79,98047.34,110.77691,1.73252E+12,10859770.6,7915,58.42538,5727228.012,0
2024-11-25 17:00:00+09:00,98047.34,98047.35,97850,97943.47,95.32543,1.73252E+12,9337882.628,10503,28.41295,2782676.772,0
2024-11-25 17:03:00+09:00,97943.48,98051.91,97943.1,97998.12,50.49466,1.73252E+12,4948061.619,7564,24.36864,2387753.065,0
2024-11-25 17:06:00+09:00,97998.12,98199,97982.48,98199,57.70659,1.73252E+12,5662931.288,9539,42.12557,4133717.055,0
2024-11-25 17:09:00+09:00,98199,98230.51,98159.84,98194.87,70.90093,1.73252E+12,6962374.69,4909,37.57174,3689625.493,0
2024-11-25 17:12:00+09:00,98194.88,98248,98180.36,98208,56.09685,1.73252E+12,5509485.154,11805,26.51918,2604535.517,0
2024-11-25 17:15:00+09:00,98208.01,98243.69,98186.95,98211.18,48.57326,1.73252E+12,4770144.944,15803,22.22853,2183020.594,0
2024-11-25 17:18:00+09:00,98211.17,98257.1,98117.93,98212.01,80.27282,1.73252E+12,7882387.662,28051,32.79621,3220149.851,0
2024-11-25 17:21:00+09:00,98212.01,98212.01,98152.4,98180.61,56.75236,1.73252E+12,5571597.475,14297,31.78361,3120295.4,0
2024-11-25 17:24:00+09:00,98180.61,98250.98,98178.63,98247.82,87.91112,1.73252E+12,8635769.018,22394,55.51139,5452903.365,0
2024-11-25 17:27:00+09:00,98247.82,98263.74,98228.21,98250.83,82.96627,1.73252E+12,8151668.838,13839,54.56546,5361203.678,0
2024-11-25 17:30:00+09:00,98250.83,98270,98224,98247.71,78.84686,1.73252E+12,7746274.525,20051,41.17322,4045066.889,0
2024-11-25 17:33:00+09:00,98247.71,98247.71,98080,98132,62.46636,1.73252E+12,6130448.639,28050,32.47492,3186868.475,0
2024-11-25 17:36:00+09:00,98132,98204,98088.37,98198,56.59516,1.73252E+12,5555590.134,19591,33.02731,3241837.593,0
2024-11-25 17:39:00+09:00,98198,98212.98,98180,98212.98,25.53927,1.73252E+12,2507893.561,7172,13.38232,1314132.705,0
2024-11-25 17:42:00+09:00,98212.98,98212.98,98186.95,98186.96,17.93536,1.73252E+12,1761331.038,14707,6.15851,604790.3569,0
2024-11-25 17:45:00+09:00,98186.96,98208.96,98185,98196,40.86263,1.73252E+12,4012783.431,13126,9.87808,970007.8001,0
2024-11-25 17:48:00+09:00,98196,98279.51,98196,98227.38,68.93939,1.73252E+12,6772768.501,14250,38.8322,3815040.782,0
2024-11-25 17:51:00+09:00,98227.38,98268,98219.22,98267.99,26.02373,1.73252E+12,2556565.616,8076,12.41467,1219585.493,0
2024-11-25 17:54:00+09:00,98267.99,98292,98216,98229.03,27.61119,1.73253E+12,2712939.146,14282,11.798,1159272.758,0
2024-11-25 17:57:00+09:00,98229.03,98253.45,98216.64,98217.77,23.70267,1.73253E+12,2328330.707,13383,7.65125,751580.292,0
2024-11-25 18:00:00+09:00,98217.77,98268,98205,98256.11,33.83945,1.73253E+12,3324130.463,19560,20.0988,1974184.616,0
2024-11-25 18:03:00+09:00,98256.11,98350,98256.11,98344,70.98558,1.73253E+12,6978089.75,12396,43.87128,4312697.541,0
2024-11-25 18:06:00+09:00,98343.99,98560.66,98343.99,98554.77,344.21392,1.73253E+12,33895484.35,30943,258.9384,25497126.28,0
2024-11-25 18:09:00+09:00,98554.78,98611.58,98500,98609.31,194.46781,1.73253E+12,19162874.09,28725,121.3797,11961011.24,0
2024-11-25 18:12:00+09:00,98609.31,98680.94,98536.01,98536.01,121.67347,1.73253E+12,11997606.62,19440,53.67367,5292966.878,0
2024-11-25 18:15:00+09:00,98536.01,98720,98500,98680,159.49612,1.73253E+12,15733113.84,25692,75.284,7425402.27,0
2024-11-25 18:18:00+09:00,98680,98800,98646.03,98772.01,146.48759,1.73253E+12,14462473.3,20140,90.60291,8944466.927,0
2024-11-25 18:21:00+09:00,98772.01,98871.8,98737.2,98738.51,116.04956,1.73253E+12,11467904.98,22606,64.81095,6404027.11,0
2024-11-25 18:24:00+09:00,98738.51,98743.98,98648.02,98699.75,72.8685,1.73253E+12,7191961.363,16080,33.19644,3276164.431,0
2024-11-25 18:27:00+09:00,98699.76,98699.76,98640,98654.25,53.50408,1.73253E+12,5278837.307,12990,23.53066,2321513.916,0
2024-11-25 18:30:00+09:00,98654.24,98730,98654.24,98658.25,72.30061,1.73253E+12,7136364.22,14785,25.86614,2552915.557,0
2024-11-25 18:33:00+09:00,98658.25,98752,98583.35,98741.67,80.56455,1.73253E+12,7947389.773,11715,28.53482,2815095.955,0
2024-11-25 18:36:00+09:00,98741.67,98741.67,98571.42,98583.99,47.15441,1.73253E+12,4651481.14,13132,13.02007,1284214.046,0
2024-11-25 18:39:00+09:00,98583.99,98668.99,98575.65,98668.99,41.53925,1.73253E+12,4096120.454,10927,22.48791,2217441.691,0
2024-11-25 18:42:00+09:00,98668.99,98702.61,98572.27,98647.88,38.39159,1.73253E+12,3787099.241,10175,14.82747,1462648.15,0
2024-11-25 18:45:00+09:00,98647.88,98649.39,98564.27,98599.99,61.07052,1.73253E+12,6022199.333,12790,28.54964,2815071.957,0
2024-11-25 18:48:00+09:00,98599.99,98629.77,98528.54,98528.54,62.0604,1.73253E+12,6117635.554,9797,23.69746,2336006.541,0
2024-11-25 18:51:00+09:00,98528.54,98565.41,98420.21,98499.99,197.20303,1.73253E+12,19426455.53,7877,54.45726,5365525.233,0
2024-11-25 18:54:00+09:00,98500,98525.4,98469.27,98479.99,91.9467,1.73253E+12,9056126.379,5578,61.83586,6090333.004,0
2024-11-25 18:57:00+09:00,98480,98492.96,98465.19,98492.96,37.52398,1.73253E+12,3695336.571,5376,20.57062,2025727.449,0
2024-11-25 19:00:00+09:00,98492.95,98536.31,98472.51,98481.4,60.81903,1.73253E+12,5990861.181,9138,26.18195,2578962.1,0
2024-11-25 19:03:00+09:00,98481.39,98538.37,98461.22,98514.4,55.17698,1.73253E+12,5435026.437,7826,29.0216,2858704.787,0
2024-11-25 19:06:00+09:00,98514.39,98636,98492,98588,65.14589,1.73253E+12,6419879.151,10164,35.12151,3460852.484,0
2024-11-25 19:09:00+09:00,98588,98680.94,98587.99,98621.2,40.9831,1.73253E+12,4042163.882,8234,25.98305,2562514.642,0
2024-11-25 19:12:00+09:00,98621.21,98621.21,98520.29,98520.3,32.5412,1.73253E+12,3207819.586,7293,10.69251,1054123.895,0
2024-11-25 19:15:00+09:00,98520.3,98592,98480,98480,36.70078,1.73253E+12,3616544.051,9645,9.58368,944516.1785,0
2024-11-25 19:18:00+09:00,98480.01,98480.01,98366.08,98366.08,59.12908,1.73253E+12,5819790.432,8507,12.89423,1269059.356,0
2024-11-25 19:21:00+09:00,98366.08,98366.09,98203.41,98203.42,145.23741,1.73253E+12,14274784.45,13428,25.2705,2483504.111,0
2024-11-25 19:24:00+09:00,98203.42,98329.85,98203.41,98329.85,76.95958,1.73253E+12,7561542.171,12568,33.17003,3259295.739,0
2024-11-25 19:27:00+09:00,98329.85,98340.48,98258.32,98340.48,51.77866,1.73253E+12,5090158.183,7929,18.5069,1819384.186,0
2024-11-25 19:30:00+09:00,98340.47,98425.12,98264,98388.19,59.7327,1.73253E+12,5874144.847,11312,20.87926,2053513.347,0
2024-11-25 19:33:00+09:00,98388.19,98476.28,98370.06,98404.77,48.72241,1.73253E+12,4796353.287,12246,22.34239,2199230.673,0
2024-11-25 19:36:00+09:00,98404.77,98490.9,98344.44,98490.9,73.4108,1.73253E+12,7223949.502,18447,36.02784,3545174.116,0
2024-11-25 19:39:00+09:00,98490.91,98490.91,98253.79,98276.02,73.46884,1.73253E+12,7224223.071,14162,35.46479,3486574.001,0
2024-11-25 19:42:00+09:00,98276.02,98300,98220.01,98275.03,35.46111,1.73253E+12,3484458.01,8094,12.06141,1185215.551,0
2024-11-25 19:45:00+09:00,98275.03,98387.99,98262.98,98373.29,56.30624,1.73253E+12,5535471.448,10075,36.40961,3579337.33,0
2024-11-25 19:48:00+09:00,98373.29,98378.89,98324.34,98341.99,28.50057,1.73253E+12,2802771.332,4375,12.54492,1233619.739,0
2024-11-25 19:51:00+09:00,98341.98,98381.49,98272,98381.48,46.38841,1.73253E+12,4561714.009,8958,18.90948,1859382.393,0
